t,o,h,l,c
2020-09-15T12:30:00+0530,22238.7,22258.95,22209.8,22223.5
2020-09-15T12:45:00+0530,22223.4,22277.1,22221.35,22244.1
2020-09-15T13:00:00+0530,22245.0,22297.65,22161.6,22188.05
2020-09-15T13:15:00+0530,22188.0,22208.3,22132.2,22180.95
2020-09-15T13:30:00+0530,22180.95,22213.65,22124.55,22139.8
2020-09-15T13:45:00+0530,22139.7,22177.45,22114.35,22142.0
2020-09-15T14:00:00+0530,22140.2,22256.05,22139.0,22230.25
2020-09-15T14:15:00+0530,22229.8,22305.2,22196.95,22305.2
2020-09-15T14:30:00+0530,22316.75,22452.6,22316.75,22375.3
2020-09-15T14:45:00+0530,22373.6,22483.05,22373.45,22480.6
2020-09-15T15:00:00+0530,22480.15,22501.8,22428.45,22454.8
2020-09-15T15:15:00+0530,22453.25,22512.85,22431.5,22512.35
2020-09-16T09:15:00+0530,22476.3,22503.4,22387.3,22422.1
2020-09-16T09:30:00+0530,22419.65,22447.2,22370.45,22399.9
2020-09-16T09:45:00+0530,22402.1,22479.1,22400.0,22472.05
2020-09-16T10:00:00+0530,22468.25,22485.05,22405.65,22431.4
2020-09-16T10:15:00+0530,22433.75,22440.6,22396.8,22408.4
2020-09-16T10:30:00+0530,22406.1,22443.85,22401.05,22409.55
2020-09-16T10:45:00+0530,22412.75,22446.5,22394.1,22412.75
2020-09-16T11:00:00+0530,22411.55,22431.9,22318.1,22332.15
2020-09-16T11:15:00+0530,22331.3,22355.65,22301.3,22346.4
2020-09-16T11:30:00+0530,22345.05,22357.55,22313.2,22319.6
2020-09-16T11:45:00+0530,22319.8,22322.15,22217.6,22275.7
2020-09-16T12:00:00+0530,22276.7,22306.0,22245.6,22296.8
2020-09-16T12:15:00+0530,22297.05,22339.1,22272.15,22276.8
2020-09-16T12:30:00+0530,22276.65,22326.25,22262.4,22313.7
2020-09-16T12:45:00+0530,22315.5,22435.4,22314.65,22398.95
2020-09-16T13:00:00+0530,22398.9,22421.4,22374.5,22396.95
2020-09-16T13:15:00+0530,22396.95,22419.7,22365.9,22376.35
2020-09-16T13:30:00+0530,22375.75,22459.85,22348.5,22455.55
2020-09-16T13:45:00+0530,22457.0,22510.3,22435.85,22440.75
2020-09-16T14:00:00+0530,22439.45,22549.65,22437.6,22539.8
2020-09-16T14:15:00+0530,22538.6,22656.45,22538.6,22654.0
2020-09-16T14:30:00+0530,22655.0,22659.3,22563.1,22618.3
2020-09-16T14:45:00+0530,22619.25,22629.6,22582.85,22608.2
2020-09-16T15:00:00+0530,22609.5,22623.6,22563.9,22571.1
2020-09-16T15:15:00+0530,22569.65,22582.25,22539.25,22545.15
2020-09-17T09:15:00+0530,22352.0,22370.9,22297.65,22340.15
2020-09-17T09:30:00+0530,22340.1,22369.35,22321.75,22340.45
2020-09-17T09:45:00+0530,22340.1,22424.9,22335.75,22377.35
2020-09-17T10:00:00+0530,22375.9,22407.8,22357.6,22406.9
2020-09-17T10:15:00+0530,22409.3,22443.45,22378.85,22443.45
2020-09-17T10:30:00+0530,22443.05,22503.3,22427.2,22479.9
2020-09-17T10:45:00+0530,22481.55,22484.95,22437.95,22470.15
2020-09-17T11:00:00+0530,22469.35,22502.8,22446.1,22452.2
2020-09-17T11:15:00+0530,22452.05,22452.45,22394.45,22395.75
2020-09-17T11:30:00+0530,22392.65,22419.3,22347.9,22352.15
2020-09-17T11:45:00+0530,22351.6,22384.6,22320.3,22325.9
2020-09-17T12:00:00+0530,22325.4,22393.15,22306.85,22383.1
2020-09-17T12:15:00+0530,22381.25,22422.3,22351.2,22385.85
2020-09-17T12:30:00+0530,22390.0,22390.0,22351.7,22375.4
2020-09-17T12:45:00+0530,22375.35,22428.3,22373.55,22406.4
2020-09-17T13:00:00+0530,22403.9,22418.0,22334.55,22337.55
2020-09-17T13:15:00+0530,22340.2,22369.2,22311.3,22348.4
2020-09-17T13:30:00+0530,22351.0,22390.15,22317.45,22317.45
2020-09-17T13:45:00+0530,22318.05,22385.55,22317.85,22360.55
2020-09-17T14:00:00+0530,22359.15,22383.7,22328.95,22340.85
2020-09-17T14:15:00+0530,22339.45,22443.0,22330.85,22426.4
2020-09-17T14:30:00+0530,22425.95,22449.5,22374.15,22391.0
2020-09-17T14:45:00+0530,22389.35,22391.35,22301.1,22309.95
2020-09-17T15:00:00+0530,22307.7,22340.35,22268.55,22328.65
2020-09-17T15:15:00+0530,22328.6,22344.9,22313.05,22324.45
2020-09-18T09:15:00+0530,22439.35,22465.1,22381.25,22384.7
2020-09-18T09:30:00+0530,22386.15,22405.0,22320.25,22398.95
2020-09-18T09:45:00+0530,22396.6,22444.65,22381.1,22402.1
2020-09-18T10:00:00+0530,22400.45,22447.45,22373.5,22373.5
2020-09-18T10:15:00+0530,22370.55,22371.85,22322.4,22359.6
2020-09-18T10:30:00+0530,22362.4,22379.55,22303.3,22320.5
2020-09-18T10:45:00+0530,22321.15,22358.4,22309.95,22349.4
2020-09-18T11:00:00+0530,22349.5,22361.25,22270.75,22288.3
2020-09-18T11:15:00+0530,22285.05,22315.0,22279.15,22298.45
2020-09-18T11:30:00+0530,22298.1,22358.3,22298.1,22341.4
2020-09-18T11:45:00+0530,22342.0,22354.55,22306.25,22324.65
2020-09-18T12:00:00+0530,22323.45,22342.75,22303.35,22303.35
2020-09-18T12:15:00+0530,22305.4,22339.55,22296.05,22313.45
2020-09-18T12:30:00+0530,22311.25,22322.65,22271.4,22274.85
2020-09-18T12:45:00+0530,22272.2,22311.85,22256.8,22283.1
2020-09-18T13:00:00+0530,22285.2,22319.0,22258.35,22317.7
2020-09-18T13:15:00+0530,22315.25,22333.95,22253.45,22295.0
2020-09-18T13:30:00+0530,22298.2,22327.1,22278.2,22316.15
2020-09-18T13:45:00+0530,22315.65,22365.05,22301.45,22310.2
2020-09-18T14:00:00+0530,22309.75,22342.05,22284.95,22300.95
2020-09-18T14:15:00+0530,22300.05,22301.05,21830.55,21988.95
2020-09-18T14:30:00+0530,21985.55,21985.55,21791.2,21906.0
2020-09-18T14:45:00+0530,21905.8,22021.8,21893.35,21981.65
2020-09-18T15:00:00+0530,21983.2,22083.3,21928.3,22051.05
2020-09-18T15:15:00+0530,22052.3,22099.05,22012.7,22063.4
2020-09-21T09:15:00+0530,21983.4,22061.75,21929.55,21970.35
2020-09-21T09:30:00+0530,21972.3,22002.55,21892.8,21912.05
2020-09-21T09:45:00+0530,21910.45,21957.15,21886.15,21895.75
2020-09-21T10:00:00+0530,21897.7,21929.45,21866.65,21888.9
2020-09-21T10:15:00+0530,21888.25,22094.2,21862.8,22053.45
2020-09-21T10:30:00+0530,22052.95,22086.95,22009.6,22022.3
2020-09-21T10:45:00+0530,22023.25,22054.95,21952.1,21952.1
2020-09-21T11:00:00+0530,21957.4,21972.8,21909.35,21935.2
2020-09-21T11:15:00+0530,21934.9,21987.0,21923.0,21953.0
2020-09-21T11:30:00+0530,21955.35,21989.95,21920.65,21977.1
2020-09-21T11:45:00+0530,21976.55,21990.3,21920.65,21939.35
2020-09-21T12:00:00+0530,21938.9,21957.7,21889.1,21956.1
2020-09-21T12:15:00+0530,21955.25,22008.0,21928.55,21986.6
2020-09-21T12:30:00+0530,21987.15,21988.85,21849.4,21884.9
2020-09-21T12:45:00+0530,21885.65,21927.75,21864.3,21892.9
2020-09-21T13:00:00+0530,21891.95,21918.75,21816.1,21835.2
2020-09-21T13:15:00+0530,21833.7,21850.65,21782.15,21834.0
2020-09-21T13:30:00+0530,21832.65,21857.65,21718.35,21735.3
2020-09-21T13:45:00+0530,21736.85,21743.0,21669.65,21689.75
2020-09-21T14:00:00+0530,21690.1,21696.3,21483.7,21524.3
2020-09-21T14:15:00+0530,21526.05,21530.8,21359.8,21499.05
2020-09-21T14:30:00+0530,21504.65,21540.4,21373.9,21527.15
2020-09-21T14:45:00+0530,21526.95,21540.1,21449.55,21478.7
2020-09-21T15:00:00+0530,21476.85,21485.3,21382.45,21409.55
2020-09-21T15:15:00+0530,21409.0,21424.45,21278.1,21292.75
2020-09-22T09:15:00+0530,21445.25,21451.9,21203.45,21247.55
2020-09-22T09:30:00+0530,21255.35,21266.55,21142.0,21224.9
2020-09-22T09:45:00+0530,21225.15,21289.3,21148.65,21275.4
2020-09-22T10:00:00+0530,21276.65,21461.35,21260.45,21374.85
2020-09-22T10:15:00+0530,21373.3,21455.7,21308.15,21454.5
2020-09-22T10:30:00+0530,21454.7,21457.6,21323.65,21379.5
2020-09-22T10:45:00+0530,21378.25,21378.25,21268.75,21269.0
2020-09-22T11:00:00+0530,21272.25,21314.95,21234.65,21247.0
2020-09-22T11:15:00+0530,21251.6,21275.4,21214.75,21260.5
2020-09-22T11:30:00+0530,21260.85,21314.3,21257.3,21314.3
2020-09-22T11:45:00+0530,21328.65,21347.5,21246.0,21303.95
2020-09-22T12:00:00+0530,21301.45,21336.3,21263.55,21263.95
2020-09-22T12:15:00+0530,21265.7,21286.9,21152.45,21214.5
2020-09-22T12:30:00+0530,21214.3,21321.95,21198.05,21280.3
2020-09-22T12:45:00+0530,21278.8,21336.6,21235.3,21329.35
2020-09-22T13:00:00+0530,21328.8,21377.75,21254.7,21259.55
2020-09-22T13:15:00+0530,21261.45,21335.35,21228.45,21288.85
2020-09-22T13:30:00+0530,21291.5,21379.65,21290.0,21315.0
2020-09-22T13:45:00+0530,21316.95,21412.35,21137.05,21205.45
2020-09-22T14:00:00+0530,21204.35,21238.9,21074.75,21088.55
2020-09-22T14:15:00+0530,21087.15,21143.75,21012.6,21059.05
2020-09-22T14:30:00+0530,21060.8,21088.8,20959.35,21019.65
2020-09-22T14:45:00+0530,21023.85,21111.3,21018.5,21034.6
2020-09-22T15:00:00+0530,21033.5,21187.15,21033.5,21174.05
2020-09-22T15:15:00+0530,21175.6,21212.8,21128.05,21188.35
2020-09-23T09:15:00+0530,21350.8,21358.3,21205.0,21240.75
2020-09-23T09:30:00+0530,21240.85,21241.1,21171.85,21203.5
2020-09-23T09:45:00+0530,21205.05,21230.3,21131.05,21161.25
2020-09-23T10:00:00+0530,21160.15,21255.5,21142.1,21204.3
2020-09-23T10:15:00+0530,21203.7,21262.25,21195.75,21238.75
2020-09-23T10:30:00+0530,21238.55,21262.75,21173.95,21203.2
2020-09-23T10:45:00+0530,21203.9,21274.35,21198.2,21248.4
2020-09-23T11:00:00+0530,21248.9,21256.5,21209.0,21234.3
2020-09-23T11:15:00+0530,21235.9,21271.05,21204.4,21265.1
2020-09-23T11:30:00+0530,21264.8,21281.45,21235.0,21238.6
2020-09-23T11:45:00+0530,21240.2,21250.25,21182.95,21191.95
2020-09-23T12:00:00+0530,21190.8,21192.6,21109.9,21127.3
2020-09-23T12:15:00+0530,21124.5,21199.85,21090.95,21171.6
2020-09-23T12:30:00+0530,21173.45,21199.25,21090.4,21109.05
2020-09-23T12:45:00+0530,21108.55,21108.6,21045.9,21070.15
2020-09-23T13:00:00+0530,21071.2,21149.3,21071.2,21119.8
2020-09-23T13:15:00+0530,21119.55,21137.85,21059.25,21091.25
2020-09-23T13:30:00+0530,21092.6,21130.85,20916.2,20941.8
2020-09-23T13:45:00+0530,20943.45,20965.2,20838.05,20889.0
2020-09-23T14:00:00+0530,20884.6,20926.05,20826.4,20895.2
2020-09-23T14:15:00+0530,20897.4,21106.5,20881.65,21082.1
2020-09-23T14:30:00+0530,21082.75,21151.85,21004.4,21055.9
2020-09-23T14:45:00+0530,21055.85,21195.35,21055.25,21158.65
2020-09-23T15:00:00+0530,21158.75,21222.0,21083.5,21191.75
2020-09-23T15:15:00+0530,21189.65,21248.6,21163.25,21247.3
2020-09-24T09:15:00+0530,20898.8,20955.3,20833.8,20859.95
2020-09-24T09:30:00+0530,20857.75,20910.0,20820.6,20880.5
2020-09-24T09:45:00+0530,20880.35,20926.5,20861.85,20866.5
2020-09-24T10:00:00+0530,20864.2,20883.5,20819.15,20857.7
2020-09-24T10:15:00+0530,20859.1,20878.9,20782.45,20798.75
2020-09-24T10:30:00+0530,20801.1,20830.15,20765.9,20796.05
2020-09-24T10:45:00+0530,20786.15,20847.05,20782.6,20839.45
2020-09-24T11:00:00+0530,20839.25,20854.6,20776.4,20794.7
2020-09-24T11:15:00+0530,20794.7,20829.45,20788.35,20822.35
2020-09-24T11:30:00+0530,20821.95,20840.5,20795.35,20809.05
2020-09-24T11:45:00+0530,20807.55,20807.55,20740.6,20761.15
2020-09-24T12:00:00+0530,20761.6,20783.9,20739.9,20780.4
2020-09-24T12:15:00+0530,20780.3,20792.45,20699.3,20719.05
2020-09-24T12:30:00+0530,20719.9,20755.0,20717.05,20732.0
2020-09-24T12:45:00+0530,20730.7,20817.7,20706.95,20787.35
2020-09-24T13:00:00+0530,20788.95,20816.9,20763.75,20807.0
2020-09-24T13:15:00+0530,20805.8,20834.35,20772.85,20802.45
2020-09-24T13:30:00+0530,20804.75,20804.75,20691.8,20715.2
2020-09-24T13:45:00+0530,20716.3,20741.25,20636.8,20648.55
2020-09-24T14:00:00+0530,20649.2,20672.65,20602.8,20671.25
2020-09-24T14:15:00+0530,20668.55,20751.65,20666.8,20709.25
2020-09-24T14:30:00+0530,20710.0,20720.25,20615.3,20671.4
2020-09-24T14:45:00+0530,20671.15,20691.65,20573.05,20579.95
2020-09-24T15:00:00+0530,20580.65,20580.65,20444.9,20451.35
2020-09-24T15:15:00+0530,20452.7,20480.0,20407.45,20475.15
2020-09-25T09:15:00+0530,20740.8,20740.8,20528.65,20554.45
2020-09-25T09:30:00+0530,20552.95,20621.7,20512.85,20564.85
2020-09-25T09:45:00+0530,20562.9,20600.55,20530.75,20566.55
2020-09-25T10:00:00+0530,20564.2,20566.8,20452.7,20481.7
2020-09-25T10:15:00+0530,20482.05,20526.6,20433.85,20523.5
2020-09-25T10:30:00+0530,20520.95,20573.8,20480.2,20486.9
2020-09-25T10:45:00+0530,20486.1,20530.25,20470.6,20504.25
2020-09-25T11:00:00+0530,20501.35,20593.5,20488.2,20583.7
2020-09-25T11:15:00+0530,20583.45,20646.05,20529.9,20604.85
2020-09-25T11:30:00+0530,20600.25,20603.05,20525.1,20533.95
2020-09-25T11:45:00+0530,20535.55,20608.65,20507.75,20586.85
2020-09-25T12:00:00+0530,20586.1,20695.25,20576.2,20693.15
2020-09-25T12:15:00+0530,20689.0,20869.6,20672.15,20829.15
2020-09-25T12:30:00+0530,20826.65,20896.0,20731.15,20862.5
2020-09-25T12:45:00+0530,20862.55,20905.2,20822.6,20871.15
2020-09-25T13:00:00+0530,20872.95,20873.55,20787.25,20797.9
2020-09-25T13:15:00+0530,20794.5,20830.9,20745.6,20821.95
2020-09-25T13:30:00+0530,20821.85,20853.8,20707.8,20747.1
2020-09-25T13:45:00+0530,20746.15,20818.05,20705.4,20769.75
2020-09-25T14:00:00+0530,20774.4,20906.55,20765.35,20900.3
2020-09-25T14:15:00+0530,20898.5,20986.1,20870.1,20986.1
2020-09-25T14:30:00+0530,20979.55,21044.75,20909.15,21019.65
2020-09-25T14:45:00+0530,21015.95,21061.3,20968.1,20999.05
2020-09-25T15:00:00+0530,20995.95,21035.25,20926.0,21002.55
2020-09-25T15:15:00+0530,21004.0,21009.95,20933.7,20934.25
2020-09-28T09:15:00+0530,21152.05,21233.2,21055.1,21208.85
2020-09-28T09:30:00+0530,21207.25,21410.65,21205.8,21365.9
2020-09-28T09:45:00+0530,21361.75,21388.15,21305.35,21343.5
2020-09-28T10:00:00+0530,21342.75,21382.35,21309.15,21325.45
2020-09-28T10:15:00+0530,21326.4,21344.1,21253.3,21294.55
2020-09-28T10:30:00+0530,21293.0,21363.2,21289.75,21331.1
2020-09-28T10:45:00+0530,21334.15,21479.9,21303.75,21440.8
2020-09-28T11:00:00+0530,21441.95,21525.25,21432.5,21494.65
2020-09-28T11:15:00+0530,21495.45,21564.7,21456.25,21555.4
2020-09-28T11:30:00+0530,21554.45,21574.65,21509.75,21515.6
2020-09-28T11:45:00+0530,21511.3,21516.25,21440.45,21485.9
2020-09-28T12:00:00+0530,21487.8,21532.0,21474.05,21522.7
2020-09-28T12:15:00+0530,21520.2,21528.95,21469.7,21515.0
2020-09-28T12:30:00+0530,21515.8,21535.1,21419.65,21456.35
2020-09-28T12:45:00+0530,21454.05,21552.65,21437.9,21542.8
2020-09-28T13:00:00+0530,21542.35,21622.05,21540.1,21607.1
2020-09-28T13:15:00+0530,21609.5,21667.15,21589.0,21649.3
2020-09-28T13:30:00+0530,21650.5,21651.3,21590.05,21626.2
2020-09-28T13:45:00+0530,21624.25,21680.15,21600.0,21660.65
2020-09-28T14:00:00+0530,21661.8,21684.8,21567.45,21630.2
2020-09-28T14:15:00+0530,21629.9,21650.2,21576.8,21605.4
2020-09-28T14:30:00+0530,21605.0,21676.15,21590.4,21635.05
2020-09-28T14:45:00+0530,21635.7,21647.55,21571.0,21601.3
2020-09-28T15:00:00+0530,21604.85,21684.45,21586.8,21654.9
2020-09-28T15:15:00+0530,21650.95,21708.55,21633.3,21694.45
2020-09-29T09:15:00+0530,21770.9,21811.5,21644.4,21644.4
2020-09-29T09:30:00+0530,21650.6,21650.6,21481.5,21564.6
2020-09-29T09:45:00+0530,21567.4,21569.6,21407.85,21447.5
2020-09-29T10:00:00+0530,21447.3,21451.7,21384.1,21435.5
2020-09-29T10:15:00+0530,21434.45,21507.65,21408.55,21461.4
2020-09-29T10:30:00+0530,21460.45,21483.3,21413.75,21426.05
2020-09-29T10:45:00+0530,21426.6,21427.45,21335.45,21367.05
2020-09-29T11:00:00+0530,21366.0,21383.3,21296.9,21330.4
2020-09-29T11:15:00+0530,21332.4,21395.6,21319.55,21378.15
2020-09-29T11:30:00+0530,21380.05,21469.9,21338.6,21422.3
2020-09-29T11:45:00+0530,21420.65,21433.5,21394.25,21412.9
2020-09-29T12:00:00+0530,21410.8,21455.85,21356.1,21377.85
2020-09-29T12:15:00+0530,21377.4,21442.9,21346.6,21408.6
2020-09-29T12:30:00+0530,21408.35,21422.45,21354.65,21358.6
2020-09-29T12:45:00+0530,21356.85,21407.6,21299.35,21361.85
2020-09-29T13:00:00+0530,21363.25,21386.9,21340.55,21343.15
2020-09-29T13:15:00+0530,21347.85,21384.85,21329.85,21356.2
2020-09-29T13:30:00+0530,21356.45,21356.45,21283.0,21345.85
2020-09-29T13:45:00+0530,21345.65,21446.05,21334.95,21419.85
2020-09-29T14:00:00+0530,21420.8,21440.3,21363.95,21408.45
2020-09-29T14:15:00+0530,21409.85,21553.85,21404.0,21536.65
2020-09-29T14:30:00+0530,21533.9,21580.8,21501.25,21502.65
2020-09-29T14:45:00+0530,21499.95,21511.8,21320.8,21327.4
2020-09-29T15:00:00+0530,21326.65,21425.95,21326.55,21425.95
2020-09-29T15:15:00+0530,21423.8,21468.35,21412.7,21436.15
2020-09-30T09:15:00+0530,21405.25,21415.75,21174.0,21190.15
2020-09-30T09:30:00+0530,21191.05,21239.95,21160.95,21189.2
2020-09-30T09:45:00+0530,21189.75,21213.85,21138.5,21148.9
2020-09-30T10:00:00+0530,21148.7,21204.1,21129.25,21175.95
2020-09-30T10:15:00+0530,21176.45,21415.95,21173.4,21333.3
2020-09-30T10:30:00+0530,21338.4,21426.05,21303.2,21355.6
2020-09-30T10:45:00+0530,21356.2,21467.45,21338.4,21446.75
2020-09-30T11:00:00+0530,21449.9,21464.45,21357.1,21382.2
2020-09-30T11:15:00+0530,21382.85,21401.6,21252.75,21256.2
2020-09-30T11:30:00+0530,21253.2,21284.75,21218.0,21251.9
2020-09-30T11:45:00+0530,21251.6,21280.7,21229.75,21273.1
2020-09-30T12:00:00+0530,21275.0,21345.7,21267.0,21273.6
2020-09-30T12:15:00+0530,21267.55,21312.55,21237.9,21305.95
2020-09-30T12:30:00+0530,21303.25,21363.2,21277.45,21341.25
2020-09-30T12:45:00+0530,21341.55,21382.55,21318.0,21344.9
2020-09-30T13:00:00+0530,21343.5,21413.9,21338.05,21339.5
2020-09-30T13:15:00+0530,21339.5,21378.8,21284.1,21295.85
2020-09-30T13:30:00+0530,21294.45,21354.15,21277.85,21329.5
2020-09-30T13:45:00+0530,21330.0,21417.75,21318.05,21384.15
2020-09-30T14:00:00+0530,21384.45,21505.95,21359.3,21505.95
2020-09-30T14:15:00+0530,21500.55,21532.6,21421.0,21460.2
2020-09-30T14:30:00+0530,21459.8,21548.8,21433.2,21468.5
2020-09-30T14:45:00+0530,21470.05,21487.7,21402.8,21418.95
2020-09-30T15:00:00+0530,21422.2,21483.15,21407.55,21459.4
2020-09-30T15:15:00+0530,21459.05,21486.65,21407.5,21416.85
2020-10-01T09:15:00+0530,21685.25,21930.2,21685.25,21909.65
2020-10-01T09:30:00+0530,21911.2,21934.85,21864.6,21882.25
2020-10-01T09:45:00+0530,21881.15,21914.4,21848.55,21871.65
2020-10-01T10:00:00+0530,21869.9,21989.15,21866.2,21956.55
2020-10-01T10:15:00+0530,21954.75,21993.95,21931.6,21981.1
2020-10-01T10:30:00+0530,21986.85,22081.35,21965.05,22069.7
2020-10-01T10:45:00+0530,22068.5,22095.0,22034.95,22066.1
2020-10-01T11:00:00+0530,22071.05,22094.9,22029.9,22051.45
2020-10-01T11:15:00+0530,22051.5,22073.4,22029.05,22041.8
2020-10-01T11:30:00+0530,22046.25,22100.95,22042.4,22075.05
2020-10-01T11:45:00+0530,22076.2,22079.7,22038.3,22058.45
2020-10-01T12:00:00+0530,22060.5,22090.0,22027.25,22066.7
2020-10-01T12:15:00+0530,22067.5,22086.65,22045.7,22059.8
2020-10-01T12:30:00+0530,22061.75,22124.35,22034.65,22088.6
2020-10-01T12:45:00+0530,22089.8,22127.25,22084.95,22093.45
2020-10-01T13:00:00+0530,22092.7,22093.0,22023.6,22057.05
2020-10-01T13:15:00+0530,22056.8,22075.8,22015.75,22057.3
2020-10-01T13:30:00+0530,22055.35,22135.7,22049.75,22132.7
2020-10-01T13:45:00+0530,22131.45,22144.55,22085.85,22121.05
2020-10-01T14:00:00+0530,22119.45,22219.5,22117.05,22214.4
2020-10-01T14:15:00+0530,22213.9,22281.6,22204.55,22225.8
2020-10-01T14:30:00+0530,22223.95,22225.5,22169.8,22207.55
2020-10-01T14:45:00+0530,22205.7,22257.9,22199.15,22227.65
2020-10-01T15:00:00+0530,22224.1,22292.55,22212.95,22288.7
2020-10-01T15:15:00+0530,22286.95,22288.15,22215.4,22234.55
2020-10-05T09:15:00+0530,22352.1,22678.2,22352.1,22633.2
2020-10-05T09:30:00+0530,22634.55,22735.2,22632.6,22731.25
2020-10-05T09:45:00+0530,22732.85,22766.5,22654.8,22706.6
2020-10-05T10:00:00+0530,22706.55,22733.15,22691.6,22710.25
2020-10-05T10:15:00+0530,22708.15,22720.9,22601.65,22647.75
2020-10-05T10:30:00+0530,22646.75,22713.25,22634.65,22682.15
2020-10-05T10:45:00+0530,22683.3,22687.2,22604.6,22614.7
2020-10-05T11:00:00+0530,22616.15,22760.85,22598.2,22710.5
2020-10-05T11:15:00+0530,22710.8,22752.95,22665.4,22679.0
2020-10-05T11:30:00+0530,22680.85,22685.7,22499.05,22597.15
2020-10-05T11:45:00+0530,22597.35,22598.0,22481.9,22588.1
2020-10-05T12:00:00+0530,22588.65,22625.8,22553.4,22576.0
2020-10-05T12:15:00+0530,22575.5,22609.5,22545.4,22562.1
2020-10-05T12:30:00+0530,22564.85,22602.25,22522.5,22543.15
2020-10-05T12:45:00+0530,22543.75,22586.35,22452.85,22479.35
2020-10-05T13:00:00+0530,22477.65,22491.85,22381.2,22404.85
2020-10-05T13:15:00+0530,22409.05,22439.95,22248.85,22290.8
2020-10-05T13:30:00+0530,22288.25,22438.9,22260.45,22414.8
2020-10-05T13:45:00+0530,22413.0,22482.5,22359.15,22411.3
2020-10-05T14:00:00+0530,22412.25,22506.45,22412.25,22458.3
2020-10-05T14:15:00+0530,22461.6,22498.7,22363.6,22457.5
2020-10-05T14:30:00+0530,22456.25,22463.5,22417.55,22428.35
2020-10-05T14:45:00+0530,22429.85,22456.8,22362.8,22384.8
2020-10-05T15:00:00+0530,22384.4,22406.15,22338.9,22374.2
2020-10-05T15:15:00+0530,22373.2,22394.35,22354.3,22370.6
2020-10-06T09:15:00+0530,22673.05,22785.3,22596.9,22621.85
2020-10-06T09:30:00+0530,22622.2,22643.2,22538.4,22590.45
2020-10-06T09:45:00+0530,22589.85,22628.05,22524.6,22585.8
2020-10-06T10:00:00+0530,22587.35,22646.2,22565.9,22630.7
2020-10-06T10:15:00+0530,22631.15,22639.8,22554.95,22615.6
2020-10-06T10:30:00+0530,22615.7,22649.2,22586.2,22634.85
2020-10-06T10:45:00+0530,22633.9,22678.2,22582.9,22623.65
2020-10-06T11:00:00+0530,22623.9,22654.55,22593.95,22644.4
2020-10-06T11:15:00+0530,22642.3,22657.9,22610.9,22636.1
2020-10-06T11:30:00+0530,22639.7,22696.1,22631.35,22652.85
2020-10-06T11:45:00+0530,22656.1,22684.7,22643.3,22671.65
2020-10-06T12:00:00+0530,22674.7,22694.55,22640.9,22682.15
2020-10-06T12:15:00+0530,22683.05,22723.95,22666.65,22707.45
2020-10-06T12:30:00+0530,22707.0,22707.65,22622.45,22652.5
2020-10-06T12:45:00+0530,22651.5,22651.6,22592.0,22619.6
2020-10-06T13:00:00+0530,22622.35,22678.65,22598.6,22634.2
2020-10-06T13:15:00+0530,22634.35,22651.45,22611.2,22636.2
2020-10-06T13:30:00+0530,22637.1,22637.2,22558.7,22608.8
2020-10-06T13:45:00+0530,22607.5,22636.75,22599.6,22610.75
2020-10-06T14:00:00+0530,22608.75,22679.35,22591.8,22628.95
2020-10-06T14:15:00+0530,22628.1,22675.55,22616.6,22659.85
2020-10-06T14:30:00+0530,22659.2,22860.2,22658.6,22826.15
2020-10-06T14:45:00+0530,22820.1,22873.75,22806.95,22818.6
2020-10-06T15:00:00+0530,22816.65,22873.15,22815.35,22842.15
2020-10-06T15:15:00+0530,22844.45,22888.35,22831.45,22836.8
2020-10-07T09:15:00+0530,22836.95,22836.95,22612.8,22657.75
2020-10-07T09:30:00+0530,22656.2,22745.9,22632.8,22710.9
2020-10-07T09:45:00+0530,22720.15,22974.95,22717.55,22945.35
2020-10-07T10:00:00+0530,22939.45,22991.35,22907.0,22948.9
2020-10-07T10:15:00+0530,22944.05,22955.8,22874.2,22945.85
2020-10-07T10:30:00+0530,22946.15,22952.25,22904.3,22911.5
2020-10-07T10:45:00+0530,22913.1,22949.25,22831.15,22848.6
2020-10-07T11:00:00+0530,22847.6,22851.1,22777.2,22827.85
2020-10-07T11:15:00+0530,22828.25,22831.8,22757.25,22823.3
2020-10-07T11:30:00+0530,22824.95,22895.6,22821.75,22863.15
2020-10-07T11:45:00+0530,22862.15,22887.15,22852.85,22857.0
2020-10-07T12:00:00+0530,22858.95,22911.8,22835.15,22840.0
2020-10-07T12:15:00+0530,22840.6,22926.85,22835.05,22908.35
2020-10-07T12:30:00+0530,22909.4,22967.4,22894.95,22948.55
2020-10-07T12:45:00+0530,22951.75,22988.7,22931.2,22978.3
2020-10-07T13:00:00+0530,22976.25,23009.65,22861.25,22881.35
2020-10-07T13:15:00+0530,22883.75,22943.15,22871.4,22911.1
2020-10-07T13:30:00+0530,22909.2,22940.25,22884.55,22925.85
2020-10-07T13:45:00+0530,22925.45,22977.8,22910.45,22913.8
2020-10-07T14:00:00+0530,22913.8,22958.7,22822.85,22932.55
2020-10-07T14:15:00+0530,22931.4,22971.3,22924.6,22961.55
2020-10-07T14:30:00+0530,22963.15,23029.75,22949.1,22983.95
2020-10-07T14:45:00+0530,22985.5,22986.55,22920.85,22931.55
2020-10-07T15:00:00+0530,22929.85,22977.85,22910.25,22951.45
2020-10-07T15:15:00+0530,22950.95,23000.05,22944.5,22962.75
2020-10-08T09:15:00+0530,23150.25,23210.95,23112.5,23161.15
